Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AATF	393.001392706616	-0.00949950533363939	0.178366921682944	-0.0532582232400984	0.957526165958018	0.991643623506017
AATK	3401.35429876234	0.101837138033471	0.274067514103357	0.371576829770002	0.710207942988946	0.931189681423082
ABAT	4886.3235220464	0.369121628653077	0.201517363670363	1.83171128249215	0.0669944468365463	0.48345323231396
ABCA1	1174.04366931484	0.102403092298123	0.202407574325523	0.505925198893161	0.612909161694133	0.901617592295084
ABCA12	1.49889970499229	0.575739214531119	1.52637998344661	0.377192586888544	0.706030488946341	NA
ABCA13	0.440182543676958	1.64693427588503	4.31736732555687	0.381467258098684	0.70285656204935	NA
ABCA2	3680.68200319106	0.355433856683779	0.139948635988401	2.53974505841728	0.0110933299166429	0.242842261234543
ABCA3	2693.19562211917	0.0708629151619665	0.211031636609495	0.335792852202039	0.73702708064727	0.937746823316553
ABCA4	13.5527345510065	-0.714725564167285	0.634704488245252	-1.12607611479677	0.260133303090771	0.741304792872205
ABCA5	406.718286203533	0.552372002673085	0.268908899091962	2.05412317903315	0.0399637711697126	0.397752166121104
ABCA6	48.0314092154154	0.018887634072214	0.523475381605341	0.036081226999236	0.971217591264784	0.994109342538899
ABCA7	211.275358437972	0.115111598632966	0.294148996146828	0.391337723877552	0.695547618111167	0.927881144485718
